Metric,Date,Value,Stock
Interest Expense,2023-03-31 00:00:00,35000000.0,INFY.NS
Interest Income,2023-03-31 00:00:00,226000000.0,INFY.NS
Normalized Income,2023-03-31 00:00:00,2931102545.454545,INFY.NS
Net Income From Continuing And Discontinued Operation,2023-03-31 00:00:00,2981000000.0,INFY.NS
Total Expenses,2023-03-31 00:00:00,14387000000.0,INFY.NS
Rent Expense Supplemental,2023-03-31 00:00:00,11000000.0,INFY.NS
Total Operating Income As Reported,2023-03-31 00:00:00,3825000000.0,INFY.NS
Diluted Average Shares,2023-03-31 00:00:00,4187731070.0,INFY.NS
Basic Average Shares,2023-03-31 00:00:00,4180897857.0,INFY.NS
Diluted EPS,2023-03-31 00:00:00,0.71,INFY.NS
Basic EPS,2023-03-31 00:00:00,0.71,INFY.NS
Diluted NI Availto Com Stockholders,2023-03-31 00:00:00,2981000000.0,INFY.NS
Net Income Common Stockholders,2023-03-31 00:00:00,2981000000.0,INFY.NS
Net Income,2023-03-31 00:00:00,2981000000.0,INFY.NS
Minority Interests,2023-03-31 00:00:00,-2000000.0,INFY.NS
Net Income Including Noncontrolling Interests,2023-03-31 00:00:00,2983000000.0,INFY.NS
Net Income Continuous Operations,2023-03-31 00:00:00,2983000000.0,INFY.NS
Tax Provision,2023-03-31 00:00:00,1142000000.0,INFY.NS
Pretax Income,2023-03-31 00:00:00,4125000000.0,INFY.NS
Other Income Expense,2023-03-31 00:00:00,109000000.0,INFY.NS
Other Non Operating Income Expenses,2023-03-31 00:00:00,40000000.0,INFY.NS
Special Income Charges,2023-03-31 00:00:00,-35000000.0,INFY.NS
Gain On Sale Of Business,2023-03-31 00:00:00,,INFY.NS
Write Off,2023-03-31 00:00:00,35000000.0,INFY.NS
Impairment Of Capital Assets,2023-03-31 00:00:00,,INFY.NS
Gain On Sale Of Security,2023-03-31 00:00:00,69000000.0,INFY.NS
Net Non Operating Interest Income Expense,2023-03-31 00:00:00,191000000.0,INFY.NS
Interest Expense Non Operating,2023-03-31 00:00:00,35000000.0,INFY.NS
Interest Income Non Operating,2023-03-31 00:00:00,226000000.0,INFY.NS
Operating Income,2023-03-31 00:00:00,3825000000.0,INFY.NS
Operating Expense,2023-03-31 00:00:00,1678000000.0,INFY.NS
Other Operating Expenses,2023-03-31 00:00:00,116000000.0,INFY.NS
Other Taxes,2023-03-31 00:00:00,37000000.0,INFY.NS
Selling General And Administration,2023-03-31 00:00:00,1678000000.0,INFY.NS
Selling And Marketing Expense,2023-03-31 00:00:00,776000000.0,INFY.NS
General And Administrative Expense,2023-03-31 00:00:00,902000000.0,INFY.NS
Other Gand A,2023-03-31 00:00:00,902000000.0,INFY.NS
Insurance And Claims,2023-03-31 00:00:00,21000000.0,INFY.NS
Rent And Landing Fees,2023-03-31 00:00:00,7000000.0,INFY.NS
Salaries And Wages,2023-03-31 00:00:00,905000000.0,INFY.NS
Gross Profit,2023-03-31 00:00:00,5503000000.0,INFY.NS
Cost Of Revenue,2023-03-31 00:00:00,12709000000.0,INFY.NS
Total Revenue,2023-03-31 00:00:00,18212000000.0,INFY.NS
Operating Revenue,2023-03-31 00:00:00,18212000000.0,INFY.NS
Tax Effect Of Unusual Items,2022-03-31 00:00:00,15877106.04559,INFY.NS
Tax Rate For Calcs,2022-03-31 00:00:00,0.264618,INFY.NS
Normalized EBITDA,2022-03-31 00:00:00,4469000000.0,INFY.NS
Total Unusual Items,2022-03-31 00:00:00,60000000.0,INFY.NS
Total Unusual Items Excluding Goodwill,2022-03-31 00:00:00,60000000.0,INFY.NS
Net Income From Continuing Operation Net Minority Interest,2022-03-31 00:00:00,2963000000.0,INFY.NS
Reconciled Depreciation,2022-03-31 00:00:00,466000000.0,INFY.NS
Reconciled Cost Of Revenue,2022-03-31 00:00:00,10996000000.0,INFY.NS
EBITDA,2022-03-31 00:00:00,4529000000.0,INFY.NS
EBIT,2022-03-31 00:00:00,4063000000.0,INFY.NS
Net Interest Income,2022-03-31 00:00:00,194000000.0,INFY.NS
Interest Expense,2022-03-31 00:00:00,27000000.0,INFY.NS
Interest Income,2022-03-31 00:00:00,221000000.0,INFY.NS
Normalized Income,2022-03-31 00:00:00,2918877106.04559,INFY.NS
Net Income From Continuing And Discontinued Operation,2022-03-31 00:00:00,2963000000.0,INFY.NS
Total Expenses,2022-03-31 00:00:00,12556000000.0,INFY.NS
Rent Expense Supplemental,2022-03-31 00:00:00,9000000.0,INFY.NS
Total Operating Income As Reported,2022-03-31 00:00:00,3755000000.0,INFY.NS
Diluted Average Shares,2022-03-31 00:00:00,4218525134.0,INFY.NS
Basic Average Shares,2022-03-31 00:00:00,4209546724.0,INFY.NS
Diluted EPS,2022-03-31 00:00:00,0.7,INFY.NS
Basic EPS,2022-03-31 00:00:00,0.7,INFY.NS
Diluted NI Availto Com Stockholders,2022-03-31 00:00:00,2963000000.0,INFY.NS
Net Income Common Stockholders,2022-03-31 00:00:00,2963000000.0,INFY.NS
Net Income,2022-03-31 00:00:00,2963000000.0,INFY.NS
Minority Interests,2022-03-31 00:00:00,-5000000.0,INFY.NS
Net Income Including Noncontrolling Interests,2022-03-31 00:00:00,2968000000.0,INFY.NS
Net Income Continuous Operations,2022-03-31 00:00:00,2968000000.0,INFY.NS
Tax Provision,2022-03-31 00:00:00,1068000000.0,INFY.NS
Pretax Income,2022-03-31 00:00:00,4036000000.0,INFY.NS
Other Income Expense,2022-03-31 00:00:00,87000000.0,INFY.NS
Other Non Operating Income Expenses,2022-03-31 00:00:00,27000000.0,INFY.NS
Special Income Charges,2022-03-31 00:00:00,-23000000.0,INFY.NS
Gain On Sale Of Business,2022-03-31 00:00:00,,INFY.NS
Write Off,2022-03-31 00:00:00,23000000.0,INFY.NS
Impairment Of Capital Assets,2022-03-31 00:00:00,,INFY.NS
Gain On Sale Of Security,2022-03-31 00:00:00,60000000.0,INFY.NS
Net Non Operating Interest Income Expense,2022-03-31 00:00:00,194000000.0,INFY.NS
Interest Expense Non Operating,2022-03-31 00:00:00,27000000.0,INFY.NS
Interest Income Non Operating,2022-03-31 00:00:00,221000000.0,INFY.NS
Operating Income,2022-03-31 00:00:00,3755000000.0,INFY.NS
Operating Expense,2022-03-31 00:00:00,1560000000.0,INFY.NS
Other Operating Expenses,2022-03-31 00:00:00,110000000.0,INFY.NS
Other Taxes,2022-03-31 00:00:00,35000000.0,INFY.NS
Selling General And Administration,2022-03-31 00:00:00,1560000000.0,INFY.NS
Selling And Marketing Expense,2022-03-31 00:00:00,692000000.0,INFY.NS
General And Administrative Expense,2022-03-31 00:00:00,868000000.0,INFY.NS
Other Gand A,2022-03-31 00:00:00,868000000.0,INFY.NS
Insurance And Claims,2022-03-31 00:00:00,22000000.0,INFY.NS
Rent And Landing Fees,2022-03-31 00:00:00,6000000.0,INFY.NS
Salaries And Wages,2022-03-31 00:00:00,873000000.0,INFY.NS
Gross Profit,2022-03-31 00:00:00,5315000000.0,INFY.NS
Cost Of Revenue,2022-03-31 00:00:00,10996000000.0,INFY.NS
Total Revenue,2022-03-31 00:00:00,16311000000.0,INFY.NS
Operating Revenue,2022-03-31 00:00:00,16311000000.0,INFY.NS
Tax Effect Of Unusual Items,2021-03-31 00:00:00,,INFY.NS
Tax Rate For Calcs,2021-03-31 00:00:00,,INFY.NS
Normalized EBITDA,2021-03-31 00:00:00,,INFY.NS
Total Unusual Items,2021-03-31 00:00:00,,INFY.NS
Total Unusual Items Excluding Goodwill,2021-03-31 00:00:00,,INFY.NS
Net Income From Continuing Operation Net Minority Interest,2021-03-31 00:00:00,,INFY.NS
Reconciled Depreciation,2021-03-31 00:00:00,,INFY.NS
Reconciled Cost Of Revenue,2021-03-31 00:00:00,,INFY.NS
EBITDA,2021-03-31 00:00:00,,INFY.NS
EBIT,2021-03-31 00:00:00,,INFY.NS
Net Interest Income,2021-03-31 00:00:00,,INFY.NS
Interest Expense,2021-03-31 00:00:00,,INFY.NS
Interest Income,2021-03-31 00:00:00,,INFY.NS
Normalized Income,2021-03-31 00:00:00,,INFY.NS
Net Income From Continuing And Discontinued Operation,2021-03-31 00:00:00,,INFY.NS
Total Expenses,2021-03-31 00:00:00,,INFY.NS
Rent Expense Supplemental,2021-03-31 00:00:00,10000000.0,INFY.NS
Total Operating Income As Reported,2021-03-31 00:00:00,,INFY.NS
Diluted Average Shares,2021-03-31 00:00:00,,INFY.NS
Basic Average Shares,2021-03-31 00:00:00,,INFY.NS
Diluted EPS,2021-03-31 00:00:00,,INFY.NS
Basic EPS,2021-03-31 00:00:00,,INFY.NS
Diluted NI Availto Com Stockholders,2021-03-31 00:00:00,,INFY.NS
Net Income Common Stockholders,2021-03-31 00:00:00,,INFY.NS
Net Income,2021-03-31 00:00:00,,INFY.NS
Minority Interests,2021-03-31 00:00:00,,INFY.NS
Net Income Including Noncontrolling Interests,2021-03-31 00:00:00,,INFY.NS
Net Income Continuous Operations,2021-03-31 00:00:00,,INFY.NS
Tax Provision,2021-03-31 00:00:00,,INFY.NS
Pretax Income,2021-03-31 00:00:00,,INFY.NS
Other Income Expense,2021-03-31 00:00:00,,INFY.NS
Other Non Operating Income Expenses,2021-03-31 00:00:00,,INFY.NS
Special Income Charges,2021-03-31 00:00:00,,INFY.NS
Gain On Sale Of Business,2021-03-31 00:00:00,0.0,INFY.NS
Write Off,2021-03-31 00:00:00,,INFY.NS
Impairment Of Capital Assets,2021-03-31 00:00:00,0.0,INFY.NS
Gain On Sale Of Security,2021-03-31 00:00:00,,INFY.NS
Net Non Operating Interest Income Expense,2021-03-31 00:00:00,,INFY.NS
Interest Expense Non Operating,2021-03-31 00:00:00,,INFY.NS
Interest Income Non Operating,2021-03-31 00:00:00,,INFY.NS
Operating Income,2021-03-31 00:00:00,,INFY.NS
Operating Expense,2021-03-31 00:00:00,,INFY.NS
Other Operating Expenses,2021-03-31 00:00:00,,INFY.NS
Other Taxes,2021-03-31 00:00:00,,INFY.NS
Selling General And Administration,2021-03-31 00:00:00,,INFY.NS
Selling And Marketing Expense,2021-03-31 00:00:00,,INFY.NS
General And Administrative Expense,2021-03-31 00:00:00,,INFY.NS
Other Gand A,2021-03-31 00:00:00,,INFY.NS
Insurance And Claims,2021-03-31 00:00:00,,INFY.NS
Rent And Landing Fees,2021-03-31 00:00:00,6000000.0,INFY.NS
Salaries And Wages,2021-03-31 00:00:00,,INFY.NS
Gross Profit,2021-03-31 00:00:00,,INFY.NS
Cost Of Revenue,2021-03-31 00:00:00,,INFY.NS
Total Revenue,2021-03-31 00:00:00,,INFY.NS
Operating Revenue,2021-03-31 00:00:00,,INFY.NS
Tax Effect Of Unusual Items,2025-03-31 00:00:00,426808141.108218,NESTLEIND.NS
Tax Rate For Calcs,2025-03-31 00:00:00,0.256835,NESTLEIND.NS
Normalized EBITDA,2025-03-31 00:00:00,48258700000.0,NESTLEIND.NS
Total Unusual Items,2025-03-31 00:00:00,1661800000.0,NESTLEIND.NS
Total Unusual Items Excluding Goodwill,2025-03-31 00:00:00,1661800000.0,NESTLEIND.NS
Net Income From Continuing Operation Net Minority Interest,2025-03-31 00:00:00,32075900000.0,NESTLEIND.NS
Reconciled Depreciation,2025-03-31 00:00:00,5399200000.0,NESTLEIND.NS
Reconciled Cost Of Revenue,2025-03-31 00:00:00,89487700000.0,NESTLEIND.NS
EBITDA,2025-03-31 00:00:00,49920500000.0,NESTLEIND.NS
EBIT,2025-03-31 00:00:00,44521300000.0,NESTLEIND.NS
Net Interest Income,2025-03-31 00:00:00,-792800000.0,NESTLEIND.NS
Interest Expense,2025-03-31 00:00:00,1360100000.0,NESTLEIND.NS
Interest Income,2025-03-31 00:00:00,567300000.0,NESTLEIND.NS
Normalized Income,2025-03-31 00:00:00,30840908141.10822,NESTLEIND.NS
Net Income From Continuing And Discontinued Operation,2025-03-31 00:00:00,32075900000.0,NESTLEIND.NS
Total Expenses,2025-03-31 00:00:00,158097300000.0,NESTLEIND.NS
Rent Expense Supplemental,2025-03-31 00:00:00,245200000.0,NESTLEIND.NS
Diluted Average Shares,2025-03-31 00:00:00,1928217613.0,NESTLEIND.NS
Basic Average Shares,2025-03-31 00:00:00,1928217613.0,NESTLEIND.NS
Diluted EPS,2025-03-31 00:00:00,16.635,NESTLEIND.NS
Basic EPS,2025-03-31 00:00:00,16.635,NESTLEIND.NS
Diluted NI Availto Com Stockholders,2025-03-31 00:00:00,32075900000.0,NESTLEIND.NS
Net Income Common Stockholders,2025-03-31 00:00:00,32075900000.0,NESTLEIND.NS
Otherunder Preferred Stock Dividend,2025-03-31 00:00:00,0.0,NESTLEIND.NS
Net Income,2025-03-31 00:00:00,32075900000.0,NESTLEIND.NS
Net Income Including Noncontrolling Interests,2025-03-31 00:00:00,32075900000.0,NESTLEIND.NS
Net Income Continuous Operations,2025-03-31 00:00:00,32075900000.0,NESTLEIND.NS
Tax Provision,2025-03-31 00:00:00,11085300000.0,NESTLEIND.NS
Pretax Income,2025-03-31 00:00:00,43161200000.0,NESTLEIND.NS
Other Non Operating Income Expenses,2025-03-31 00:00:00,588600000.0,NESTLEIND.NS
Special Income Charges,2025-03-31 00:00:00,1640500000.0,NESTLEIND.NS
Other Special Charges,2025-03-31 00:00:00,-1858000000.0,NESTLEIND.NS
Impairment Of Capital Assets,2025-03-31 00:00:00,217500000.0,NESTLEIND.NS
Net Non Operating Interest Income Expense,2025-03-31 00:00:00,-792800000.0,NESTLEIND.NS
Interest Expense Non Operating,2025-03-31 00:00:00,1360100000.0,NESTLEIND.NS
Interest Income Non Operating,2025-03-31 00:00:00,567300000.0,NESTLEIND.NS
Operating Income,2025-03-31 00:00:00,42677700000.0,NESTLEIND.NS
Operating Expense,2025-03-31 00:00:00,68609600000.0,NESTLEIND.NS
Other Operating Expenses,2025-03-31 00:00:00,24301800000.0,NESTLEIND.NS
Depreciation And Amortization In Income Statement,2025-03-31 00:00:00,5181700000.0,NESTLEIND.NS
Depreciation Income Statement,2025-03-31 00:00:00,5181700000.0,NESTLEIND.NS
Research And Development,2025-03-31 00:00:00,991800000.0,NESTLEIND.NS
Selling General And Administration,2025-03-31 00:00:00,18672800000.0,NESTLEIND.NS
Selling And Marketing Expense,2025-03-31 00:00:00,18429200000.0,NESTLEIND.NS
General And Administrative Expense,2025-03-31 00:00:00,243600000.0,NESTLEIND.NS
Rent And Landing Fees,2025-03-31 00:00:00,245200000.0,NESTLEIND.NS
Gross Profit,2025-03-31 00:00:00,111287300000.0,NESTLEIND.NS
Cost Of Revenue,2025-03-31 00:00:00,89487700000.0,NESTLEIND.NS
Total Revenue,2025-03-31 00:00:00,200775000000.0,NESTLEIND.NS
Operating Revenue,2025-03-31 00:00:00,200775000000.0,NESTLEIND.NS
Tax Effect Of Unusual Items,2022-12-31 00:00:00,-61586797.482778,NESTLEIND.NS
Tax Rate For Calcs,2022-12-31 00:00:00,0.265804,NESTLEIND.NS
Normalized EBITDA,2022-12-31 00:00:00,38367200000.0,NESTLEIND.NS
Total Unusual Items,2022-12-31 00:00:00,-231700000.0,NESTLEIND.NS
Total Unusual Items Excluding Goodwill,2022-12-31 00:00:00,-231700000.0,NESTLEIND.NS
Net Income From Continuing Operation Net Minority Interest,2022-12-31 00:00:00,23905200000.0,NESTLEIND.NS
Reconciled Depreciation,2022-12-31 00:00:00,4030100000.0,NESTLEIND.NS
Reconciled Cost Of Revenue,2022-12-31 00:00:00,78989200000.0,NESTLEIND.NS
EBITDA,2022-12-31 00:00:00,38135500000.0,NESTLEIND.NS
EBIT,2022-12-31 00:00:00,34105400000.0,NESTLEIND.NS
Net Interest Income,2022-12-31 00:00:00,-535700000.0,NESTLEIND.NS
Interest Expense,2022-12-31 00:00:00,1545700000.0,NESTLEIND.NS
Interest Income,2022-12-31 00:00:00,1010000000.0,NESTLEIND.NS
Normalized Income,2022-12-31 00:00:00,24075313202.517223,NESTLEIND.NS
Net Income From Continuing And Discontinued Operation,2022-12-31 00:00:00,23905200000.0,NESTLEIND.NS
Total Expenses,2022-12-31 00:00:00,134441900000.0,NESTLEIND.NS
Rent Expense Supplemental,2022-12-31 00:00:00,,NESTLEIND.NS
Diluted Average Shares,2022-12-31 00:00:00,1928616378.0,NESTLEIND.NS
Basic Average Shares,2022-12-31 00:00:00,1928616378.0,NESTLEIND.NS
Diluted EPS,2022-12-31 00:00:00,12.395,NESTLEIND.NS
Basic EPS,2022-12-31 00:00:00,12.395,NESTLEIND.NS
Diluted NI Availto Com Stockholders,2022-12-31 00:00:00,23905200000.0,NESTLEIND.NS
Net Income Common Stockholders,2022-12-31 00:00:00,23905200000.0,NESTLEIND.NS
Otherunder Preferred Stock Dividend,2022-12-31 00:00:00,0.0,NESTLEIND.NS
Net Income,2022-12-31 00:00:00,23905200000.0,NESTLEIND.NS
Net Income Including Noncontrolling Interests,2022-12-31 00:00:00,23905200000.0,NESTLEIND.NS
Net Income Continuous Operations,2022-12-31 00:00:00,23905200000.0,NESTLEIND.NS
Tax Provision,2022-12-31 00:00:00,8654500000.0,NESTLEIND.NS
Pretax Income,2022-12-31 00:00:00,32559700000.0,NESTLEIND.NS
Other Non Operating Income Expenses,2022-12-31 00:00:00,1010000000.0,NESTLEIND.NS
Special Income Charges,2022-12-31 00:00:00,-231700000.0,NESTLEIND.NS
Other Special Charges,2022-12-31 00:00:00,-62600000.0,NESTLEIND.NS
Impairment Of Capital Assets,2022-12-31 00:00:00,294300000.0,NESTLEIND.NS
Net Non Operating Interest Income Expense,2022-12-31 00:00:00,-535700000.0,NESTLEIND.NS
Interest Expense Non Operating,2022-12-31 00:00:00,1545700000.0,NESTLEIND.NS
Interest Income Non Operating,2022-12-31 00:00:00,1010000000.0,NESTLEIND.NS
Operating Income,2022-12-31 00:00:00,33453400000.0,NESTLEIND.NS
Operating Expense,2022-12-31 00:00:00,55452700000.0,NESTLEIND.NS
Other Operating Expenses,2022-12-31 00:00:00,20317200000.0,NESTLEIND.NS
Depreciation And Amortization In Income Statement,2022-12-31 00:00:00,4030100000.0,NESTLEIND.NS
Depreciation Income Statement,2022-12-31 00:00:00,4030100000.0,NESTLEIND.NS
Research And Development,2022-12-31 00:00:00,657600000.0,NESTLEIND.NS
Selling General And Administration,2022-12-31 00:00:00,14987500000.0,NESTLEIND.NS
Selling And Marketing Expense,2022-12-31 00:00:00,14877300000.0,NESTLEIND.NS
General And Administrative Expense,2022-12-31 00:00:00,110200000.0,NESTLEIND.NS
Rent And Landing Fees,2022-12-31 00:00:00,,NESTLEIND.NS
Gross Profit,2022-12-31 00:00:00,88906100000.0,NESTLEIND.NS
Cost Of Revenue,2022-12-31 00:00:00,78989200000.0,NESTLEIND.NS
Total Revenue,2022-12-31 00:00:00,167895300000.0,NESTLEIND.NS
Operating Revenue,2022-12-31 00:00:00,167895300000.0,NESTLEIND.NS
Tax Effect Of Unusual Items,2021-12-31 00:00:00,-604483265.787521,NESTLEIND.NS
Tax Rate For Calcs,2021-12-31 00:00:00,0.258602,NESTLEIND.NS
Normalized EBITDA,2021-12-31 00:00:00,36837700000.0,NESTLEIND.NS
Total Unusual Items,2021-12-31 00:00:00,-2337500000.0,NESTLEIND.NS
Total Unusual Items Excluding Goodwill,2021-12-31 00:00:00,-2337500000.0,NESTLEIND.NS
Net Income From Continuing Operation Net Minority Interest,2021-12-31 00:00:00,21184100000.0,NESTLEIND.NS
Reconciled Depreciation,2021-12-31 00:00:00,3901900000.0,NESTLEIND.NS
Reconciled Cost Of Revenue,2021-12-31 00:00:00,64844100000.0,NESTLEIND.NS
EBITDA,2021-12-31 00:00:00,34500200000.0,NESTLEIND.NS
EBIT,2021-12-31 00:00:00,30590000000.0,NESTLEIND.NS
Net Interest Income,2021-12-31 00:00:00,-815300000.0,NESTLEIND.NS
Interest Expense,2021-12-31 00:00:00,2016800000.0,NESTLEIND.NS
Interest Income,2021-12-31 00:00:00,1201500000.0,NESTLEIND.NS
Normalized Income,2021-12-31 00:00:00,22917116734.21248,NESTLEIND.NS
Net Income From Continuing And Discontinued Operation,2021-12-31 00:00:00,21184100000.0,NESTLEIND.NS
Total Expenses,2021-12-31 00:00:00,114920700000.0,NESTLEIND.NS
Rent Expense Supplemental,2021-12-31 00:00:00,,NESTLEIND.NS
Diluted Average Shares,2021-12-31 00:00:00,1928314320.0,NESTLEIND.NS
Basic Average Shares,2021-12-31 00:00:00,1928314320.0,NESTLEIND.NS
Diluted EPS,2021-12-31 00:00:00,10.986,NESTLEIND.NS
Basic EPS,2021-12-31 00:00:00,10.986,NESTLEIND.NS
Diluted NI Availto Com Stockholders,2021-12-31 00:00:00,21184100000.0,NESTLEIND.NS
Net Income Common Stockholders,2021-12-31 00:00:00,21184100000.0,NESTLEIND.NS
Otherunder Preferred Stock Dividend,2021-12-31 00:00:00,0.0,NESTLEIND.NS
Net Income,2021-12-31 00:00:00,21184100000.0,NESTLEIND.NS
Net Income Including Noncontrolling Interests,2021-12-31 00:00:00,21184100000.0,NESTLEIND.NS
Net Income Continuous Operations,2021-12-31 00:00:00,21184100000.0,NESTLEIND.NS
Tax Provision,2021-12-31 00:00:00,7389100000.0,NESTLEIND.NS
Pretax Income,2021-12-31 00:00:00,28573200000.0,NESTLEIND.NS
Other Non Operating Income Expenses,2021-12-31 00:00:00,-534000000.0,NESTLEIND.NS
Special Income Charges,2021-12-31 00:00:00,-2337500000.0,NESTLEIND.NS
Other Special Charges,2021-12-31 00:00:00,2325300000.0,NESTLEIND.NS
Impairment Of Capital Assets,2021-12-31 00:00:00,12200000.0,NESTLEIND.NS
Net Non Operating Interest Income Expense,2021-12-31 00:00:00,-815300000.0,NESTLEIND.NS
Interest Expense Non Operating,2021-12-31 00:00:00,2016800000.0,NESTLEIND.NS
Interest Income Non Operating,2021-12-31 00:00:00,1201500000.0,NESTLEIND.NS
Operating Income,2021-12-31 00:00:00,31728300000.0,NESTLEIND.NS
Operating Expense,2021-12-31 00:00:00,50076600000.0,NESTLEIND.NS
Other Operating Expenses,2021-12-31 00:00:00,16039200000.0,NESTLEIND.NS
Depreciation And Amortization In Income Statement,2021-12-31 00:00:00,3910200000.0,NESTLEIND.NS
Depreciation Income Statement,2021-12-31 00:00:00,3910200000.0,NESTLEIND.NS
Research And Development,2021-12-31 00:00:00,638200000.0,NESTLEIND.NS
Selling General And Administration,2021-12-31 00:00:00,14793900000.0,NESTLEIND.NS
Selling And Marketing Expense,2021-12-31 00:00:00,14699700000.0,NESTLEIND.NS
General And Administrative Expense,2021-12-31 00:00:00,94200000.0,NESTLEIND.NS
Rent And Landing Fees,2021-12-31 00:00:00,,NESTLEIND.NS
Gross Profit,2021-12-31 00:00:00,81804900000.0,NESTLEIND.NS
Cost Of Revenue,2021-12-31 00:00:00,64844100000.0,NESTLEIND.NS
Total Revenue,2021-12-31 00:00:00,146649000000.0,NESTLEIND.NS
Operating Revenue,2021-12-31 00:00:00,146649000000.0,NESTLEIND.NS
Tax Effect Of Unusual Items,2020-12-31 00:00:00,12723182.320756,NESTLEIND.NS
Tax Rate For Calcs,2020-12-31 00:00:00,0.259657,NESTLEIND.NS
Normalized EBITDA,2020-12-31 00:00:00,33424500000.0,NESTLEIND.NS
Total Unusual Items,2020-12-31 00:00:00,49000000.0,NESTLEIND.NS
Total Unusual Items Excluding Goodwill,2020-12-31 00:00:00,49000000.0,NESTLEIND.NS
Net Income From Continuing Operation Net Minority Interest,2020-12-31 00:00:00,20824300000.0,NESTLEIND.NS
Reconciled Depreciation,2020-12-31 00:00:00,3703800000.0,NESTLEIND.NS
Reconciled Cost Of Revenue,2020-12-31 00:00:00,57770700000.0,NESTLEIND.NS
EBITDA,2020-12-31 00:00:00,33473500000.0,NESTLEIND.NS
EBIT,2020-12-31 00:00:00,29769700000.0,NESTLEIND.NS
Net Interest Income,2020-12-31 00:00:00,-203700000.0,NESTLEIND.NS
Interest Expense,2020-12-31 00:00:00,1641800000.0,NESTLEIND.NS
Interest Income,2020-12-31 00:00:00,1438100000.0,NESTLEIND.NS
Normalized Income,2020-12-31 00:00:00,20788023182.320755,NESTLEIND.NS
Net Income From Continuing And Discontinued Operation,2020-12-31 00:00:00,20824300000.0,NESTLEIND.NS
Total Expenses,2020-12-31 00:00:00,104576900000.0,NESTLEIND.NS
Rent Expense Supplemental,2020-12-31 00:00:00,,NESTLEIND.NS
Diluted Average Shares,2020-12-31 00:00:00,1928314320.0,NESTLEIND.NS
Basic Average Shares,2020-12-31 00:00:00,1928314320.0,NESTLEIND.NS
Diluted EPS,2020-12-31 00:00:00,10.799,NESTLEIND.NS
Basic EPS,2020-12-31 00:00:00,10.799,NESTLEIND.NS
Diluted NI Availto Com Stockholders,2020-12-31 00:00:00,20824300000.0,NESTLEIND.NS
Net Income Common Stockholders,2020-12-31 00:00:00,20824300000.0,NESTLEIND.NS
Otherunder Preferred Stock Dividend,2020-12-31 00:00:00,0.0,NESTLEIND.NS
Net Income,2020-12-31 00:00:00,20824300000.0,NESTLEIND.NS
Net Income Including Noncontrolling Interests,2020-12-31 00:00:00,20824300000.0,NESTLEIND.NS
Net Income Continuous Operations,2020-12-31 00:00:00,20824300000.0,NESTLEIND.NS
Tax Provision,2020-12-31 00:00:00,7303600000.0,NESTLEIND.NS
Pretax Income,2020-12-31 00:00:00,28127900000.0,NESTLEIND.NS
Other Non Operating Income Expenses,2020-12-31 00:00:00,-464200000.0,NESTLEIND.NS
Special Income Charges,2020-12-31 00:00:00,49000000.0,NESTLEIND.NS
Other Special Charges,2020-12-31 00:00:00,-49000000.0,NESTLEIND.NS
Impairment Of Capital Assets,2020-12-31 00:00:00,0.0,NESTLEIND.NS
Net Non Operating Interest Income Expense,2020-12-31 00:00:00,-203700000.0,NESTLEIND.NS
Interest Expense Non Operating,2020-12-31 00:00:00,1641800000.0,NESTLEIND.NS
Interest Income Non Operating,2020-12-31 00:00:00,1438100000.0,NESTLEIND.NS
Operating Income,2020-12-31 00:00:00,28324700000.0,NESTLEIND.NS
Operating Expense,2020-12-31 00:00:00,46806200000.0,NESTLEIND.NS
Other Operating Expenses,2020-12-31 00:00:00,14537500000.0,NESTLEIND.NS
Depreciation And Amortization In Income Statement,2020-12-31 00:00:00,3703800000.0,NESTLEIND.NS
Depreciation Income Statement,2020-12-31 00:00:00,3703800000.0,NESTLEIND.NS
Research And Development,2020-12-31 00:00:00,502300000.0,NESTLEIND.NS
Selling General And Administration,2020-12-31 00:00:00,13506100000.0,NESTLEIND.NS
Selling And Marketing Expense,2020-12-31 00:00:00,13441000000.0,NESTLEIND.NS
General And Administrative Expense,2020-12-31 00:00:00,65100000.0,NESTLEIND.NS
Rent And Landing Fees,2020-12-31 00:00:00,,NESTLEIND.NS
Gross Profit,2020-12-31 00:00:00,75130900000.0,NESTLEIND.NS
Cost Of Revenue,2020-12-31 00:00:00,57770700000.0,NESTLEIND.NS
Total Revenue,2020-12-31 00:00:00,132901600000.0,NESTLEIND.NS
Operating Revenue,2020-12-31 00:00:00,132901600000.0,NESTLEIND.NS
Tax Effect Of Unusual Items,2025-03-31 00:00:00,5370902.131519,INDUSINDBK.NS
Tax Rate For Calcs,2025-03-31 00:00:00,0.269542,INDUSINDBK.NS
Total Unusual Items,2025-03-31 00:00:00,19926000.0,INDUSINDBK.NS
Total Unusual Items Excluding Goodwill,2025-03-31 00:00:00,19926000.0,INDUSINDBK.NS
Net Income From Continuing Operation Net Minority Interest,2025-03-31 00:00:00,25755400000.0,INDUSINDBK.NS
Reconciled Depreciation,2025-03-31 00:00:00,5322695000.0,INDUSINDBK.NS
Net Interest Income,2025-03-31 00:00:00,190313140000.0,INDUSINDBK.NS
Interest Expense,2025-03-31 00:00:00,296363503000.0,INDUSINDBK.NS
Interest Income,2025-03-31 00:00:00,486676643000.0,INDUSINDBK.NS
Normalized Income,2025-03-31 00:00:00,25740844902.13152,INDUSINDBK.NS
